BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Router_Type,Router_Priority,Router_Site_ID,Route_Distance_KM,Status
2628-QA065,15.877432,108.340414,LSW_QAHA15,15.87821,108.33315,LSW,2,QAHA15,0.9138999999999999,Success
2628-QA066,15.878512,108.230807,CSG-QADB07,15.88473,108.22689,CSG,1,QADB07,1.4483,Success
2628-QA067,15.922856,108.192972,LSW-QADB09,15.91842,108.20216,LSW,2,QADB09,1.5874000000000001,Success
2628-QA068,15.561716,108.478838,LSW_QATK19,15.56314,108.48344,LSW,2,QATK19,0.9399,Success
2628-QA069,15.553608,108.482858,CSG-QATK03,15.55694,108.48727,CSG,1,QATK03,0.7452000000000001,Success
2628-QA070,15.788438,108.223769,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA071,15.814371,108.099552,LSW_QADX47,15.81632,108.10799,LSW,2,QADX47,1.0129,Success
2628-QA072,15.570555,108.470809,LSW_QATK40,15.56696,108.46998,LSW,2,QATK40,0.5619,Success
2628-QA074,15.857334,108.281043,CSG-QADX12,15.85308,108.27552,CSG,1,QADX12,1.3017999999999998,Success
2628-QA075,15.663067,107.8061,LSW_QANG12,15.67704,107.79641,LSW,2,QANG12,1.8962999999999999,Success
2628-QA076,15.889278,108.085469,LSW_QADL35,15.89852,108.08086,LSW,2,QADL35,1.3268,Success
2628-QA077,15.861354,107.987604,CSG-QADL05,15.85561,107.9979,CSG,1,QADL05,1.6607,Success
2628-QA078,15.85783901,107.9280772,LSW-QADL23,15.8631,107.91389,LSW,2,QADL23,1.7920999999999998,Success
2628-QA079,15.859336,107.95463,CSG-QADL34,15.8488,107.94628,CSG,1,QADL34,1.9341,Success
2628-QA081,15.779914,107.795049,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA082,15.813664,107.707377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA083,15.801774,107.721067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA084,15.825956,107.7001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA086,15.870483,107.649122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA087,15.272116,107.726824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA090,15.440703,108.452259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA091,15.927542,108.26963,CSG-QADB11,15.92736,108.26009,CSG,1,QADB11,1.4895999999999998,Success
2628-QA092,15.943368,108.261388,LSW_QADB67,15.936922,108.272649,LSW,2,QADB67,1.8891,Success
2628-QA093,15.93016,108.256185,LSW_QADB34,15.93552,108.25534,LSW,2,QADB34,0.7066,Success
2628-QA094,15.938806,108.263808,LSW_QADB67,15.936922,108.272649,LSW,2,QADB67,1.3632,Success
2628-QA097,15.89016,108.299111,CSG-QADB06,15.89108,108.29044,CSG,1,QADB06,1.1142999999999998,Success
2628-QA098,15.903654,108.319205,CSG-QAHA20,15.90278,108.32638,CSG,1,QAHA20,0.9652999999999999,Success
2628-QA099,15.891104,108.246343,CSG-QADB46,15.89361,108.24381,CSG,1,QADB46,1.2492,Success
2628-QA101,15.955684,108.245791,CSG-QADB02,15.95509,108.2549,CSG,1,QADB02,1.8069000000000002,Success
2628-QA102,15.95173,108.295953,CSG-QADB38,15.942619,108.301596,CSG,1,QADB38,2.2843,Success
2628-QA103,15.928695,108.317777,LSW_QADB28,15.92431,108.32069,LSW,2,QADB28,0.8349,Success
2628-QA104,15.90847378,108.2483529,CSG-QADB08,15.90959,108.23822,CSG,1,QADB08,1.6272,Success
2628-QA105,15.89718283,108.2700006,CSG-QADB12,15.90544,108.27245,CSG,1,QADB12,1.2728,Success
2628-QA106,15.8936327,108.1412288,LSW-QADB05,15.88406,108.14306,LSW,2,QADB05,1.1719000000000002,Success
2628-QA107,15.84050622,108.1992788,LSW-QADB10,15.84061,108.18718,LSW,2,QADB10,1.4244,Success
2628-QA108,15.915727,108.335354,LSW_QAHA13,15.91188,108.34019,LSW,2,QAHA13,0.7861,Success
2628-QA109,15.892585,108.315179,CSG-QAHA06,15.89214,108.32104,CSG,1,QAHA06,0.8502000000000001,Success
2628-QA110,15.876278,108.346475,CSG-QAHA04,15.881272,108.343099,CSG,1,QAHA04,0.7569,Success
2628-QA111,15.573964,108.472284,CSG-QATKPO_2,15.579387,108.473777,CSG,1,QATK71,0.9415,Success
2628-QA112,15.483302,108.546411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA114,15.553264,108.463086,LSW_QATK10,15.54747,108.470091,LSW,2,QATK10,1.1885999999999999,Success
2628-QA116,15.592335,108.489901,LSW_QATK35,15.58476,108.49573,LSW,2,QATK35,1.2381,Success
2628-QA117,15.605242,108.47838,CSG-QATK14,15.59111,108.47863,CSG,1,QATK14,2.3264,Success
2628-QA118,15.597638,108.520922,LSW-QATK61,15.60908,108.5211,LSW,2,QATK61,1.7965,Success
2628-QA120,15.45325,108.620488,LSW_QANT40,15.46167,108.61737,LSW,2,QANT40,1.7641,Success
2628-QA121,15.410679,108.66628,CSG-QANT01,15.414173,108.675761,CSG,1,QANT01,1.5595999999999999,Success
2628-QA126,15.77039,108.432118,CSG-QATB03,15.77736,108.42229,CSG,1,QATB03,1.7273,Success
2628-QA127,15.668105,108.494093,CSG-QATB35,15.65546,108.50342,CSG,1,QATB35,1.8169000000000002,Success
2628-QA129,15.496137,108.465747,LSW_QAPN02,15.50869,108.46056,LSW,2,QAPN02,3.9193000000000002,Success
2628-QA130,15.468351,108.344443,LSW_QATP06,15.4596,108.3455,LSW,2,QATP06,1.0551,Success
2628-QA131,15.482664,108.310354,LSW_QATP01,15.48931,108.3084,LSW,2,QATP01,1.0499,Success
2628-QA133,15.606307,108.18497,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA134,15.604935,108.219993,LSW_QAHD04,15.61794,108.22127,LSW,2,QAHD04,1.5819,Success
2628-QA135,15.86681,108.00601,CSG-QADL05,15.85561,107.9979,CSG,1,QADL05,1.7184000000000001,Success
2628-QA136,15.877158,108.325562,LSW_QAHA28,15.87478,108.32603,LSW,2,QAHA28,0.5818,Success
2628-QA137,15.876577,108.327605,LSW_QAHA26,15.876826,108.330308,LSW,2,QAHA26,0.2936,Success
2628-QA138,15.757145,108.323387,CSG-QAQS19,15.76923,108.32967,CSG,1,QAQS19,1.7046,Success
2628-QA139,15.895962,108.280075,CSG-QADB41,15.90066,108.2878,CSG,1,QADB41,1.2900999999999998,Success
2628-QA140,15.602224,108.483248,CSG-QATK14,15.59111,108.47863,CSG,1,QATK14,1.9812,Success
2628-QA141,15.942481,107.588915,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA142,15.902227,107.667379,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA143,15.949844,107.783519,LSW_QADG02,15.954982,107.800864,LSW,2,QADG02,2.0846,Success
2628-QA144,15.448895,108.535631,LSW_QANT07,15.43544,108.534768,LSW,2,QANT07,3.1868000000000003,Success
2628-QA145,15.323379,107.731145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA146,15.924555,108.310473,CSG-QADB03,15.93025,108.30269,CSG,1,QADB03,1.1579000000000002,Success
2628-QA147,15.913362,108.322502,CSG-QAHA20,15.90278,108.32638,CSG,1,QAHA20,1.8731,Success
2628-QA148,15.890764,108.305274,LSW_QAHA23,15.88523,108.3083,LSW,2,QAHA23,1.1919000000000002,Success
2628-QA149,15.955093,108.272911,LSW_QADB29,15.94993,108.27936,LSW,2,QADB29,1.3717000000000001,Success
2628-QA150,15.453325,108.386836,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA151,15.879098,107.846343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA152,15.995473,107.94372,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA153,15.979413,107.933662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA154,15.865947,107.401881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA155,15.715221,108.093865,LSW_QANS03,15.71443,108.10963,LSW,2,QANS03,2.7668000000000004,Success
2628-QA156,15.593188,108.275942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA157,15.604208,108.266708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA158,15.568926,108.061988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA159,15.440584,107.750989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA160,15.384709,107.804885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA161,15.35017,107.827526,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA162,15.511575,108.26982,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA163,15.495289,108.282873,LSW-QATP03,15.5079,108.2915,LSW,2,QATP03,2.0205,Success
2628-QA164,15.534975,108.335351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA165,15.466746,108.278976,LSW_QATP11,15.4618,108.2968,LSW,2,QATP11,1.9703,Success
2628-QA166,15.429728,108.247112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA167,15.445295,108.63942,CSG-QANT74,15.4431,108.6295,CSG,1,QANT74,1.9983,Success
2628-QA168,15.45271,108.626637,CSG-QANT74,15.4431,108.6295,CSG,1,QANT74,1.9545,Success
2628-QA169,15.481625,108.407275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA170,15.495505,108.343496,LSW-QATP26,15.4781,108.3414,LSW,2,QATP26,2.5536,Success
2628-QA171,15.479674,108.181482,LSW_QATP34,15.46561,108.19241,LSW,2,QATP34,4.0266,Success
2628-QA172,15.460355,108.22974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA173,15.89981226,108.360687,LSW_QAHA12,15.89665,108.36495,LSW,2,QAHA12,0.5598,Success
2628-QA174,15.617537,107.541599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA175,15.642003,107.562057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA176,15.654077,107.574443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA177,15.994221,107.506916,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA178,15.412122,108.252118,LSW_QATP24,15.4192,108.266,LSW,2,QATP24,1.7851,Success
2628-QA179,15.894108,108.238692,CSG-QADB46,15.89361,108.24381,CSG,1,QADB46,0.6844,Success
2628-QA180,15.969101,108.244637,CSG-QADB36,15.958813,108.238145,CSG,1,QADB36,1.8296,Success
2628-QA181,15.889889,108.371904,CSG-QAHA08,15.88778,108.37968,CSG,1,QAHA08,1.3659000000000001,Success
2628-QA182,15.733874,108.368491,LSW_QATB01,15.74258,108.35948,LSW,2,QATB01,1.5889000000000002,Success
2628-QA183,15.486738,108.022505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA184,15.592325,108.155705,LSW_QAHD02,15.60292,108.16638,LSW,2,QAHD02,1.94,Success
2628-QA185,15.414661,108.719052,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA186,15.63833,108.41199,CSG-QATB34,15.63384,108.39618,CSG,1,QATB34,2.1056,Success
2628-QA187,15.956022,107.474751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA188,15.708908,107.33357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA189,15.675504,107.49826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA190,15.286082,107.891396,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA191,15.0383325,108.0693986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA192,15.240019,108.178373,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QA193,15.113017,108.180122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN002,14.890104,108.897498,LSW-QNMD37,14.89518,108.91095,LSW,2,QNMD37,2.3988,Success
2628-QN003,14.761199,108.557876,LSW-QNBT07,14.74466,108.56141,LSW,2,QNBT07,2.1364,Success
2628-QN004,14.7556,108.9778,LSW-QNDP51,14.74508,108.98938,LSW,2,QNDP51,1.86,Success
2628-QN006,15.09064,108.82166,LSW-QNTN01,15.08837,108.825,LSW,2,QNTN01,0.7502000000000001,Success
2628-QN007,14.709574,108.589361,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN008,14.806901,108.748972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN009,15.18114,108.88672,LSW-QNQN98,15.177705,108.893882,LSW,2,QNQN98,1.2065,Success
2628-QN010,15.101349,108.801039,CSG-QNQN10,15.10499,108.7887,CSG,1,QNQN10,1.4610999999999998,Success
2628-QN011,15.388438,109.100341,LSW-QNLS03,15.37912,109.09746,LSW,2,QNLS03,1.5959,Success
2628-QN012,15.378135,109.14007,LSW-QNLS04,15.384945,109.131468,LSW,2,QNLS04,1.4696,Success
2628-QN013,15.047663,108.857399,LSW-QNTN32,15.054063,108.861247,LSW,2,QNTN32,0.9811,Success
2628-QN014,15.099897,108.806839,LSW-QNQN38,15.1052,108.8112,LSW,2,QNQN38,1.0306,Success
2628-QN017,15.206687,108.780373,CSG-QNST02,15.20067,108.79055,CSG,1,QNST02,3.1641,Success
2628-QN018,15.050419,108.779327,LSW-QNNH01,15.043935,108.776,LSW,2,QNNH01,1.0548,Success
2628-QN019,14.696688,109.072297,LSW-QNDP29,14.70318,109.05717,LSW,2,QNDP29,2.2944,Success
2628-QN020,15.103892,108.822625,CSG-QNQN43,15.10866,108.81933,CSG,1,QNQN43,1.0544,Success
2628-QN021,15.122646,108.80627,LSW-QNQN47,15.124493,108.80507,LSW,2,QNQN47,0.2854,Success
2628-QN023,15.116348,108.762298,CSG-QNTN26,15.11727,108.75462,CSG,1,QNTN26,1.0836,Success
2628-QN024,15.084341,108.835976,CSG-QNTN_newsite1,15.08962,108.82797,CSG,1,QNTN_newsite1,1.4669,Success
2628-QN025,15.065192,108.777821,LSW-QNNH14,15.056707,108.779292,LSW,2,QNNH14,1.1188,Success
2628-QN026,15.119102,108.8025,LSW-QNQN14,15.11681,108.80397,LSW,2,QNQN14,0.3531,Success
2628-QN027,15.127603,108.805137,LSW-QNQN47,15.124493,108.80507,LSW,2,QNQN47,0.4213,Success
2628-QN028,15.19672506,108.7982647,CSG-QNST02,15.20067,108.79055,CSG,1,QNST02,1.8207,Success
2628-QN029,15.20314199,108.8013047,LSW-QNST62,15.20207,108.80836,LSW,2,QNST62,0.9617,Success
2628-QN030,15.21685594,108.7908759,LSW-QNST75,15.215629,108.797073,LSW,2,QNST75,1.0192999999999999,Success
2628-QN031,15.368751,108.803877,LSW-QNBS92,15.368408,108.809915,LSW,2,QNBS92,0.6145,Success
2628-QN032,15.369994,108.796438,LSW-QNBS02,15.385574,108.801195,LSW,2,QNBS02,2.0794,Success
2628-QN033,15.39065336,108.8091882,CSG-QNBS1F,15.38291,108.81228,CSG,1,QNBS1F,1.0198,Success
2628-QN034,15.156881,108.807263,CSG-QNQN82,15.15044,108.79672,CSG,1,QNQN82,1.9293,Success
2628-QN035,15.153156,108.807359,CSG-QNQN82,15.15044,108.79672,CSG,1,QNQN82,1.3902,Success
2628-QN036,15.159148,108.802502,CSG-QNQN94,15.1545,108.79613,CSG,1,QNQN94,1.0402,Success
2628-QN037,15.316796,108.757748,CSG-QNBS54,15.31067,108.75268,CSG,1,QNBS54,0.9414,Success
2628-QN038,15.3288937,108.7753599,CSG-QNBS07,15.32259,108.76814,CSG,1,QNBS07,1.0497999999999998,Success
2628-QN039,15.282099,108.396625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN040,15.327703,108.794888,LSW-QNBS13,15.33295,108.81242,LSW,2,QNBS13,2.5385,Success
2628-QN041,15.273383,108.880077,CSG-QNBS10,15.258455,108.874644,CSG,1,QNBS10,2.2509,Success
2628-QN042,15.135013,108.728249,LSW-QNTN20,15.144255,108.728825,LSW,2,QNTN20,1.3832,Success
2628-QN043,14.762531,108.885922,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN044,15.129478,108.789659,CSG-QNQN08,15.12934,108.78553,CSG,1,QNQN08,0.673,Success
2628-QN045,15.101529,108.81245,CSG-QNQN25,15.09759,108.81506,CSG,1,QNQN25,0.7706000000000001,Success
2628-QN046,15.108989,108.807637,LSW-QNQN27,15.11186,108.80451,LSW,2,QNQN27,0.6934,Success
2628-QN047,15.057511,108.852176,LSW-QNTN32,15.054063,108.861247,LSW,2,QNTN32,1.7483,Success
2628-QN049,14.712227,108.991207,LSW-QNDP21,14.72876,108.98827,LSW,2,QNDP21,7.1053999999999995,Success
2628-QN050,15.11917,108.77414,CSG-QNQN02,15.121807,108.768932,CSG,1,QNQN02,0.7781,Success
2628-QN051,15.111099,108.800021,CSG-QNQN09,15.11339,108.79967,CSG,1,QNQN09,0.2507,Success
2628-QN052,15.11574,108.798587,CSG-QNQN09,15.11339,108.79967,CSG,1,QNQN09,0.427,Success
2628-QN053,15.119744,108.809281,LSW-QNQN33,15.11729,108.80927,LSW,2,QNQN33,0.3485,Success
2628-QN054,15.117713,108.805952,LSW-QNQN14,15.11681,108.80397,LSW,2,QNQN14,0.325,Success
2628-QN055,15.135493,108.828094,CSG-QNQN97,15.142575,108.82452,CSG,1,QNQN97,1.1667,Success
2628-QN056,15.147619,108.841887,CSG-QNQN79,15.154633,108.842944,CSG,1,QNQN79,1.6309,Success
2628-QN057,15.215962,108.761915,CSG-QNST08,15.22559,108.76192,CSG,1,QNST08,1.2309,Success
2628-QN058,15.189394,108.75025,LSW-QNST34,15.174273,108.748317,LSW,2,QNST34,6.3952,Success
2628-QN059,15.115941,108.815945,CSG-QNQN19,15.118089,108.814294,CSG,1,QNQN19,0.5095,Success
2628-QN060,15.123068,108.809378,LSW-QNQN13,15.12642,108.80838,LSW,2,QNQN13,0.6277999999999999,Success
2628-QN061,15.375416,108.818391,CSG-QNBS1F,15.38291,108.81228,CSG,1,QNBS1F,1.8055,Success
2628-QN062,15.01447,108.55578,LSW-QNSH08,15.01553,108.56683,LSW,2,QNSH08,1.9273,Success
2628-QN063,14.92065,108.938369,LSW-QNMD29,14.91059,108.94419,LSW,2,QNMD29,1.786,Success
2628-QN064,15.39073,109.124239,LSW-QNLS04,15.384945,109.131468,LSW,2,QNLS04,4.3057,Success
2628-QN065,15.387926,109.135542,LSW-QNLS04,15.384945,109.131468,LSW,2,QNLS04,0.535,Success
2628-QN067,15.3141,108.8637,CSG-QNBS50,15.32723,108.85823,CSG,1,QNBS50,1.8100999999999998,Success
2628-QN068,14.937408,108.842838,LSW-QNMD13,14.94354,108.82756,LSW,2,QNMD13,2.8384,Success
2628-QN069,15.011463,108.919558,CSG-QNMD23,15.004679,108.909421,CSG,1,QNMD23,1.3692,Success
2628-QN070,15.105278,108.546389,LSW-QNSH03,15.0892,108.54787,LSW,2,QNSH03,4.9117,Success
2628-QN071,15.188742,108.89439,CSG-QNQN86,15.20268,108.89653,CSG,1,QNQN86,1.7046,Success
2628-QN072,15.104087,108.819041,CSG-QNQN43,15.10866,108.81933,CSG,1,QNQN43,0.6744,Success
2628-QN073,15.103489,108.806939,LSW-QNQN38,15.1052,108.8112,LSW,2,QNQN38,0.5418999999999999,Success
2628-QN074,14.679692,109.000621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN075,15.358238,108.737076,LSW-QNBS19,15.349333,108.743809,LSW,2,QNBS19,1.4545,Success
2628-QN076,14.902637,108.961713,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN077,15.384165,109.140362,LSW-QNLS04,15.384945,109.131468,LSW,2,QNLS04,0.9459,Success
2628-QN078,15.011509,108.534586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN079,15.111419,108.854056,CSG-QNQN2B,15.11337,108.8636,CSG,1,QNQN2B,1.2017,Success
2628-QN080,15.09948,108.797522,CSG-QNQN10,15.10499,108.7887,CSG,1,QNQN10,1.3656,Success
2628-QN081,15.117518,108.822699,LSW-QNQN53(QNBS71),15.11382,108.82013,LSW,2,QNQN53,0.6493,Success
2628-QN082,15.108872,108.811541,LSW-QNQN28,15.111473,108.812482,LSW,2,QNQN28,0.363,Success
2628-QN083,15.127513,108.800141,CSG-QNQN31,15.12628,108.79764,CSG,1,QNQN31,0.4158,Success
2628-QN084,15.122099,108.781827,CSG-QNQN12,15.12252,108.78558,CSG,1,QNQN12,0.538,Success
2628-QN085,15.115397,108.784455,LSW-QNQN40,15.1172,108.7877,LSW,2,QNQN40,0.5254,Success
2628-QN086,15.115064,108.79071,CSG-QNQN06,15.11804,108.79231,CSG,1,QNQN06,0.4728,Success
2628-QN087,14.763551,109.010089,LSW-QNDP05,14.75979,108.99556,LSW,2,QNDP05,3.3514,Success
2628-QN088,14.9649,108.55496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN089,15.40005053,108.8034073,LSW-QNBS68,15.40051,108.80905,LSW,2,QNBS68,0.5542,Success
2628-QN090,15.121663,108.791858,LSW-QNQN46,15.12132,108.79524,LSW,2,QNQN46,0.3745,Success
2628-QN091,15.118468,108.79572,CSG-QNQN06,15.11804,108.79231,CSG,1,QNQN06,0.3822,Success
2628-QN092,15.122667,108.798717,LSW-QNQN05,15.12261,108.80157,LSW,2,QNQN05,0.376,Success
2628-QN093,15.32946,108.61318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN094,15.376892,108.804099,CSG-QNBS1F,15.38291,108.81228,CSG,1,QNBS1F,1.276,Success
2628-QN095,15.361276,108.78851,LSW-QNBS93,15.363846,108.78427,LSW,2,QNBS93,0.7836000000000001,Success
2628-QN096,15.123205,108.825708,CSG-QNQN41,15.12528,108.83355,CSG,1,QNQN41,0.9881,Success
2628-QN097,15.240656,108.939507,LSW-QNBS24,15.24197,108.92384,LSW,2,QNBS24,2.9313000000000002,Success
2628-QN098,15.15131,108.800875,CSG-QNQN82,15.15044,108.79672,CSG,1,QNQN82,0.5438999999999999,Success
2628-QN099,15.049269,108.84881,CSG-QNTN_NEWSITE2,15.05898,108.84332,CSG,1,QNTN05,1.3091,Success
2628-QN100,15.261192,108.77818,CSG-QNBS25,15.274461,108.770897,CSG,1,QNBS25,1.9051,Success
2628-QN101,15.147619,108.841887,CSG-QNQN79,15.154633,108.842944,CSG,1,QNQN79,1.6309,Success
2628-QN102,14.857094,108.521023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN103,14.948062,108.888267,CSG-QNMD25,14.95053,108.88331,CSG,1,QNMD25,1.1022,Success
2628-QN104,14.945895,108.707436,LSW-QNML01,14.93311,108.70245,LSW,2,QNML01,2.2499000000000002,Success
2628-QN105,15.054371,108.751434,CSG-QNNH05,15.045137,108.748902,CSG,1,QNNH05,1.4729,Success
2628-QN106,15.123964,108.841299,CSG-QNQN07,15.13104,108.84247,CSG,1,QNQN07,0.8559,Success
2628-QN107,15.126623,108.893985,LSW-QNQN2F,15.13363,108.89482,LSW,2,QNQN2F,0.9128,Success
2628-QN108,15.106435,108.824028,CSG-QNQN43,15.10866,108.81933,CSG,1,QNQN43,0.8119,Success
2628-QN109,15.151251,108.614301,LSW-QNST42,15.153908,108.603718,LSW,2,QNST42,2.3908,Success
2628-QN110,15.142336,108.834095,CSG-QNQN97,15.142575,108.82452,CSG,1,QNQN97,1.2526,Success
2628-QN111,15.114269,108.802913,LSW-QNQN27,15.11186,108.80451,LSW,2,QNQN27,0.4007,Success
2628-QN112,15.101888,108.884514,CSG-QNQN2C,15.11178,108.884224,CSG,1,QNQN2C,1.2233,Success
2628-QN113,15.330163,108.6757,LSW-QNBS76,15.330552,108.693459,LSW,2,QNBS76,2.1606,Success
2628-QN114,14.671018,108.53385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN115,14.745683,108.722844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN116,15.193603,108.654549,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN117,15.027506,108.875125,CSG-QNMD10,15.01246,108.87124,CSG,1,QNMD10,2.3195,Success
2628-QN118,15.181664,108.797004,LSW-QNST48,15.19048,108.79593,LSW,2,QNST48,1.5049000000000001,Success
2628-QN119,15.066489,108.822296,CSG-QNTN24,15.067596,108.80975,CSG,1,QNTN24,2.4507,Success
2628-QN120,14.72988,108.553906,LSW-QNBT07,14.74466,108.56141,LSW,2,QNBT07,2.4123,Success
2628-QN121,15.357793,108.71494,LSW-QNBS14,15.364864,108.726677,LSW,2,QNBS14,1.938,Success
2628-QN122,14.763946,108.523904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN123,15.07635,108.45676,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN124,14.98576,108.44592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN125,15.272914,108.702709,LSW-QNBS60,15.2889,108.7095,LSW,2,QNBS60,3.3805,Success
2628-QN126,15.172855,108.361532,LSW-QNTB10(QNTT01),15.1668,108.3551,LSW,2,QNTB10,1.0283,Success
2628-QN127,15.190812,108.408503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QN128,15.137915,108.372259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QT001,16.7771,107.1579,LSW_QTTP06,16.76892,107.16524,LSW,2,QTTP06,1.7585,Success
2628-QT002,16.63835,107.20911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QT003,17.05382,106.865408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QT004,17.039701,106.88909,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QT005,16.81118,107.101632,CSG-QTDH17,16.81484,107.10338,CSG,1,QTDH17,0.6501,Success
2628-QT006,17.061033,106.9638,LSW-QTVL05,17.0567,106.9465,LSW,2,QTVL05,2.207,Success
2628-QT007,16.76343,107.2432,CSG-QTTP05,16.77026,107.25003,CSG,1,QTTP05,1.4370999999999998,Success
2628-QT008,16.799197,107.11685,LSW_QTDH02,16.797189,107.114097,LSW,2,QTDH02,0.4763,Success
2628-QT009,16.815354,107.009945,CSG-QTCL34,16.8097,107.00179,CSG,1,QTCL34,1.484,Success
2628-QT013,16.60515,107.22992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QT014,16.969475,106.934826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QT015,16.808051,106.987542,LSW_QTCL01,16.80691,106.99367,LSW,2,QTCL01,1.094,Success
2628-QT016,16.796477,107.036582,CSG-QTCL13,16.80421,107.04357,CSG,1,QTCL13,1.9450999999999998,Success
2628-QT017,16.375624,107.002191,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-QT018,16.81462,107.066469,LSW_QTDH11,16.809374,107.062996,LSW,2,QTDH11,0.8366,Success
2628-QT019,16.82384,107.092563,CSG-QTDH09,16.81988,107.090958,CSG,1,QTDH09,0.6155,Success
