BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Route_Distance_KM,Status
2628-QT054,16.584251,106.668891,N/A,N/A,N/A,N/A,No router in radius
2628-QT055,16.857908,107.105864,N/A,N/A,N/A,N/A,No router in radius
2628-QT056,16.663964,107.143678,N/A,N/A,N/A,N/A,No router in radius
2628-QT057,16.7614,107.029833,N/A,N/A,N/A,N/A,No router in radius
2628-QT058,16.791484,107.055216,CSG-QTCL13,16.80421,107.04357,2.253,Success
2628-QT059,16.838232,107.099096,CSG-QTDH31,16.82874,107.09627,1.9016,Success
2628-QT060,16.825658,107.057359,N/A,N/A,N/A,N/A,No router in radius
2628-QT061,16.84061,106.997764,CSG-QTCL08,16.82654,107.00301,1.8613,Success
2628-QT062,16.736812,106.980584,CSG-QTCL02,16.74525,106.9641,2.3349,Success
2628-QT063,16.733154,106.955526,CSG-QTCL02,16.74525,106.9641,2.1343,Success
2628-QT064,16.780087,107.239543,CSG-QTTP48,16.79406,107.2448,2.6191999999999998,Success
2628-QT065,16.797901,107.094773,CSG-QTDH27,16.80727,107.09889,1.4514,Success
2628-QT066,16.831351,107.084471,CSG-QTDH31,16.82874,107.09627,1.5231,Success
2628-QT067,16.785407,107.193732,CSG-QTTP21,16.772,107.18918,2.5843000000000003,Success
2628-QT068,16.74415,107.191173,CSG-QTHL12,16.7409,107.19352,0.8756,Success
2628-QT069,16.740079,107.214961,CSG-QTHL05,16.73364,107.20556,1.5019,Success
2628-QT070,16.808622,107.103552,CSG-QTDH08,16.80622,107.10414,0.2691,Success
2628-QT071,16.808416,107.095664,CSG-QTDH05,16.81154,107.09687,0.5153,Success
2628-QT072,16.813044,107.084003,CSG-QTDH19,16.813592,107.088038,0.7597,Success
2628-QT073,16.685051,107.253907,CSG-QTHL25,16.68812,107.26891,2.878,Success
2628-QT074,16.797903,107.12122,CSG-QTDH14,16.79907,107.12945,0.9807,Success
2628-QT075,17.070475,106.996566,CSG-QTVL01,17.07791,106.99558,1.0840999999999998,Success
2628-QT076,17.007278,106.998756,N/A,N/A,N/A,N/A,No router in radius
2628-QT077,17.023761,107.093504,N/A,N/A,N/A,N/A,No router in radius
2628-QT078,16.987749,107.105638,CSG-QTGL12,16.97785,107.09966,1.3520999999999999,Success
2628-QT079,16.960716,107.098229,CSG-QTGL12,16.97785,107.09966,2.3066,Success
2628-QT080,16.887684,107.010707,N/A,N/A,N/A,N/A,No router in radius
2628-QT081,16.581884,106.688662,N/A,N/A,N/A,N/A,No router in radius
2628-QT082,16.786812,107.107562,CSG-QTDH34,16.78303,107.11045,0.7348,Success
2628-QT083,16.784496,107.102679,CSG-QTDH34,16.78303,107.11045,0.985,Success
2628-QT084,16.6546152,106.79614,N/A,N/A,N/A,N/A,No router in radius
2628-QT085,16.92737,107.09278,N/A,N/A,N/A,N/A,No router in radius
2628-QT086,16.3686851,107.0257304,N/A,N/A,N/A,N/A,No router in radius
2628-QT087,16.9885,107.0344,N/A,N/A,N/A,N/A,No router in radius
2628-QA194,15.662076,108.033433,N/A,N/A,N/A,N/A,No router in radius
2628-QA195,15.83557,107.562324,N/A,N/A,N/A,N/A,No router in radius
2628-QA196,15.724586,107.461285,N/A,N/A,N/A,N/A,No router in radius
2628-QA197,15.720779,107.508826,N/A,N/A,N/A,N/A,No router in radius
2628-QA198,15.383121,108.045124,N/A,N/A,N/A,N/A,No router in radius
2628-QA199,15.362022,108.1226,N/A,N/A,N/A,N/A,No router in radius
2628-QA200,15.35293,108.19616,N/A,N/A,N/A,N/A,No router in radius
2628-QA201,15.237836,108.036826,N/A,N/A,N/A,N/A,No router in radius
2628-QA202,15.24942,108.122417,N/A,N/A,N/A,N/A,No router in radius
2628-QA203,15.22725,108.22553,N/A,N/A,N/A,N/A,No router in radius
2628-QA204,15.243683,108.212091,N/A,N/A,N/A,N/A,No router in radius
2628-QA205,15.236549,108.195603,N/A,N/A,N/A,N/A,No router in radius
2628-QA206,15.28583,108.27635,N/A,N/A,N/A,N/A,No router in radius
2628-QA207,15.218152,108.268206,N/A,N/A,N/A,N/A,No router in radius
2628-QA208,15.164226,108.116326,N/A,N/A,N/A,N/A,No router in radius
2628-QA209,15.076987,108.09651,N/A,N/A,N/A,N/A,No router in radius
2628-QA210,15.319326,108.230356,N/A,N/A,N/A,N/A,No router in radius
2628-QA211,15.03772,108.00992,N/A,N/A,N/A,N/A,No router in radius
2628-QA212,15.122716,108.201582,N/A,N/A,N/A,N/A,No router in radius
