Tuyến cáp                    , lat1       , lon1       , lat2       , lon2       , Desc,
QNMD25-QNTN05                ,14.95053,108.88331,15.05898,108.84332," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNMD25-QNTN05 - AGG # 13","02 km"""
QNTN05-QNQN2J                ,15.05898,108.84332,15.132932,108.795251," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNTN05-QNQN2J - AGG # 11","29 km"""
QNMD25-QNMD05                ,14.95053,108.88331,14.92405,108.89965," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNMD25-QNMD05 - CSG # 4","27 km"""
QNMD05-QNMD35                ,14.92405,108.89965,14.94609,108.92645," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNMD05-QNMD35 - CSG # 4","68 km"""
QNMD35-QNMD23                ,14.94609,108.92645,15.004679,108.909421," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNMD35-QNMD23 - CSG # 7","65 km"""
QNMD23-QNMD07                ,15.004679,108.909421,15.05606,108.88623," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNMD23-QNMD07 - CSG # 7","65 km"""
QNMD07-QNTN05                ,15.05606,108.88623,15.05898,108.84332," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNMD07-QNTN05 - CSG # 6","75 km"""
GLPK65-GLPK11                ,13.975834,108.00695,13.97127,108.00814," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLPK65-GLPK11 - CSG # 1","5 km"""
GLPK11-GLCR02                ,13.97127,108.00814,13.82348,107.89296," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLPK11-GLCR02 - CSG # 27","08 km"""
GLCR02-GLDC02                ,13.82348,107.89296,13.83955,107.80974," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCR02-GLDC02 - CSG # 11","7 km"""
GLDC02-GLDC03                ,13.83955,107.80974,13.79748,107.64458," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLDC02-GLDC03 - CSG # 19","62 km"""
GLDC03-GLDC07                ,13.79748,107.64458,13.7762834,107.5964557," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLDC03-GLDC07 - CSG # 5","85 km"""
GLPK65-GLCS15                ,13.975834,108.00695,13.84691,108.05511," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLPK65-GLCS15 - CSG # 17","64 km"""
GLCS15-GLCS06                ,13.84691,108.05511,13.806316,108.1073," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS15-GLCS06 - CSG # 7","45 km"""
GLCS06-GLCS05                ,13.806316,108.1073,13.73738,108.1184," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS06-GLCS05 - CSG # 9","11 km"""
GLCS05-GLCS17                ,13.73738,108.1184,13.579162,108.228008, 14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS05-GLCS17 - CSG # 36 km,
GLCS17-GLCS33                ,13.579162,108.228008,13.6766076,108.0870641," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS17-GLCS33 - CSG # 23","11 km"""
GLCS33-GLCS28                ,13.6766076,108.0870641,13.65337,108.09899," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS33-GLCS28 - CSG # 4","53 km"""
GLCS28-GLCR19                ,13.65337,108.09899,13.4842,107.87315," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS28-GLCR19 - CSG # 43","96 km"""
GLCR19-GLCR28                ,13.4842,107.87315,13.58029,107.86524," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCR19-GLCR28 - CSG # 11","5 km"""
GLCR28-GLCR10                ,13.58029,107.86524,13.63252,107.92644," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCR28-GLCR10 - CSG # 9","57 km"""
GLCR10-GLCR11                ,13.63252,107.92644,13.7364332,107.956106," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCR10-GLCR11 - CSG # 13","92 km"""
GLCS33-GLCS25                ,13.6766076,108.0870641,13.70529,108.09058," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS33-GLCS25 - CSG # 4","1 km"""
GLCS25-GLCS03                ,13.70529,108.09058,13.7604,108.02576," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS25-GLCS03 - CSG # 11","8 km"""
GLCS03-GLCR23                ,13.7604,108.02576,13.791677,108.001437," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCS03-GLCR23 - CSG # 5","1 km"""
GLCR23-GLCR11                ,13.791677,108.001437,13.7364332,107.956106," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLCR23-GLCR11 - CSG # 8","7 km"""
GLPK65-GLPK27                ,13.975834,108.00695,13.96849,107.99265," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLPK65-GLPK27 - CSG # 1","72 km"""
GLPK27-GLIG06                ,13.96849,107.99265,13.9725741,107.9565511," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLPK27-GLIG06 - CSG # 4","85 km"""
GLIG06-GLIG20                ,13.9725741,107.9565511,13.99223,107.84574," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLIG06-GLIG20 - CSG # 16","11 km"""
GLIG20-GLIG09                ,13.99223,107.84574,13.97613,107.88251," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLIG20-GLIG09 - CSG # 6","95 km"""
GLDP07-GLMY05                ,13.96895,108.48206,14.05378,108.29298," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLDP07-GLMY05 - CSG # 27","5 km"""
GLMY05-GLMY01                ,14.05378,108.29298,14.0416,108.25279," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLMY05-GLMY01 - CSG # 6","06 km"""
GLDP07-GLAK01                ,13.96895,108.48206,13.95272,108.65778," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLDP07-GLAK01 - CSG # 20","46 km"""
GLAK01-GLAK17                ,13.95272,108.65778,13.97183,108.67151," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLAK01-GLAK17 - CSG # 2","24 km"""
GLAK17-GLAK02                ,13.97183,108.67151,13.97381,108.67932," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLAK17-GLAK02 - CSG # 2","71 km"""
GLAK02-GLAK09                ,13.97381,108.67932,13.97773,108.71429," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLAK02-GLAK09 - CSG # 4","55 km"""
GLAK09-GLAK10                ,13.97773,108.71429,14.00313,108.68961," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLAK09-GLAK10 - CSG # 7","86 km"""
GLAK10-GLDP02                ,14.00313,108.68961,13.97861,108.52669," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLAK10-GLDP02 - CSG # 23","2 km"""
GLDP02-GLMY01                ,13.97861,108.52669,14.0416,108.25279," ""14/2024/HĐDV/MOBIFONE-VNPT - Cap thue GLDP02-GLMY01 - CSG # 38","57 km"""
QNST02-QNST30                ,15.20067,108.79055,15.2244,108.64533," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST02-QNST30 - CSG # 28","23 km"""
QNST30-QNBS09                ,15.2244,108.64533,15.262502,108.676315," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST30-QNBS09 - CSG # 6","72 km"""
QNBS09-QNBS28                ,15.262502,108.676315,15.26564,108.71051," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS09-QNBS28 - CSG # 4","1 km"""
QNBS28-QNBS23                ,15.26564,108.71051,15.30476,108.75588," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS28-QNBS23 - CSG # 9","48 km"""
QNST02-QNST08                ,15.20067,108.79055,15.22559,108.76192," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST02-QNST08 - CSG # 7","43 km"""
QNST08-QNST46                ,15.22559,108.76192,15.24031,108.74738," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST08-QNST46 - CSG # 3","96 km"""
QNST46-QNBS15                ,15.24031,108.74738,15.28448,108.74049," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST46-QNBS15 - CSG # 6","94 km"""
QNBS15-QNBS23                ,15.28448,108.74049,15.30476,108.75588," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS15-QNBS23 - CSG # 5","54 km"""
QNST02-QNST14                ,15.20067,108.79055,15.22075,108.78632," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST02-QNST14 - CSG # 2","42 km"""
QNST14-QNBS08                ,15.22075,108.78632,15.25056,108.78311," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST14-QNBS08 - CSG # 3","96 km"""
QNBS08-QNBS25                ,15.25056,108.78311,15.274461,108.770897," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS08-QNBS25 - CSG # 3","41 km"""
QNBS25-QNBS23                ,15.274461,108.770897,15.30476,108.75588," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS25-QNBS23 - CSG # 4","01 km"""
QNBS23-QNBS07                ,15.30476,108.75588,15.32259,108.76814," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS23-QNBS07 - CSG # 3","59 km"""
QNBS07-QNBS47                ,15.32259,108.76814,15.36777,108.74578," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS07-QNBS47 - CSG # 10","79 km"""
QNBS47-QNBS48                ,15.36777,108.74578,15.36708,108.77427," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS47-QNBS48 - CSG # 4","12 km"""
QNBS48-QNBS1F                ,15.36708,108.77427,15.38291,108.81228," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS48-QNBS1F - CSG # 4","47 km"""
QNBS1F-QNBS34                ,15.38291,108.81228,15.34215,108.8259," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS1F-QNBS34 - CSG # 6","68 km"""
QNBS34-QNBS26                ,15.34215,108.8259,15.30152,108.82293," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS34-QNBS26 - CSG # 6","28 km"""
QNBS23-QNBS16                ,15.30476,108.75588,15.29159,108.79627," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS23-QNBS16 - CSG # 6","74 km"""
QNBS16-QNBS26                ,15.29159,108.79627,15.30152,108.82293," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS16-QNBS26 - CSG # 4","5 km"""
QNBS23-QNBS54                ,15.30476,108.75588,15.31067,108.75268," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS23-QNBS54 - CSG # 1","51 km"""
QNBS54-QNBS33                ,15.31067,108.75268,15.330003,108.737686," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS54-QNBS33 - CSG # 3","03 km"""
QNBS33-QNBS39                ,15.330003,108.737686,15.37106,108.76048," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS33-QNBS39 - CSG # 8","88 km"""
QNBS39-QNBS11                ,15.37106,108.76048,15.372404,108.780464," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS39-QNBS11 - CSG # 2","31 km"""
QNBS11-QNBS18                ,15.372404,108.780464,15.35456,108.8101," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS11-QNBS18 - CSG # 4","78 km"""
QNBS18-QNBS26                ,15.35456,108.8101,15.30152,108.82293," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS18-QNBS26 - CSG # 8","89 km"""
QNBS23-QNBS52                ,15.30476,108.75588,15.299702,108.752375," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS23-QNBS52 - CSG # 1","21 km"""
QNBS52-QNBS64                ,15.299702,108.752375,15.2936,108.73354," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS52-QNBS64 - CSG # 3","05 km"""
QNBS64-QNBS17                ,15.2936,108.73354,15.311298,108.735529," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS64-QNBS17 - CSG # 2","14 km"""
QNBS17-QNBS26                ,15.311298,108.735529,15.30152,108.82293," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS17-QNBS26 - CSG # 15","74 km"""
QNBS23-QNBS03                ,15.30476,108.75588,15.338387,108.853323," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS23-QNBS03 - CSG # 15","56 km"""
QNBS03-QNBS50                ,15.338387,108.853323,15.32723,108.85823," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS03-QNBS50 - CSG # 1","6 km"""
QNBS50-QNBS38                ,15.32723,108.85823,15.308464,108.849152," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS50-QNBS38 - CSG # 2","66 km"""
QNBS38-QNBS26                ,15.308464,108.849152,15.30152,108.82293," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS38-QNBS26 - CSG # 3","41 km"""
QNQN02-QNST19                ,15.121807,108.768932,15.1437,108.7682," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNST19 - CSG # 10","15 km"""
QNST19-QNQN80                ,15.1437,108.7682,15.15256,108.78601," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST19-QNQN80 - CSG # 3","11 km"""
QNQN80-QNQN94                ,15.15256,108.78601,15.1545,108.79613," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN80-QNQN94 - CSG # 2","06 km"""
QNQN94-QNST02                ,15.1545,108.79613,15.20067,108.79055," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN94-QNST02 - CSG # 5","34 km"""
QNQN02-QNST36                ,15.121807,108.768932,15.13794,108.7793," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNST36 - CSG # 7","61 km"""
QNST36-QNQN82                ,15.13794,108.7793,15.15044,108.79672," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST36-QNQN82 - CSG # 3","65 km"""
QNQN82-QNST10                ,15.15044,108.79672,15.1764373,108.7914256," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN82-QNST10 - CSG # 3","26 km"""
QNST10-QNST02                ,15.1764373,108.7914256,15.20067,108.79055," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST10-QNST02 - CSG # 3","6 km"""
QNQN02-QNST07                ,15.121807,108.768932,15.156694,108.753965," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNST07 - CSG # 11","37 km"""
QNST07-QNST25                ,15.156694,108.753965,15.19974,108.76285," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST07-QNST25 - CSG # 5","7 km"""
QNST25-QNST02                ,15.19974,108.76285,15.20067,108.79055, 10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST25-QNST02 - CSG # 5 km,
QNQN02-QNST18                ,15.121807,108.768932,15.15531,108.70619," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNST18 - CSG # 16","35 km"""
QNST18-QNST06                ,15.15531,108.70619,15.17048,108.667," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST18-QNST06 - CSG # 5","21 km"""
QNST06-QNST05                ,15.17048,108.667,15.2014,108.71819," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST06-QNST05 - CSG # 8","93 km"""
QNST05-QNST02                ,15.2014,108.71819,15.20067,108.79055," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST05-QNST02 - CSG # 11","25 km"""
QNQN02-QNQN15                ,15.121807,108.768932,15.12444,108.77788," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNQN15 - CSG # 1","23 km"""
QNQN15-QNQN12                ,15.12444,108.77788,15.12252,108.78558," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN15-QNQN12 - CSG # 1","67 km"""
QNQN12-QNQN08                ,15.12252,108.78558,15.12934,108.78553," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN12-QNQN08 - CSG # 0","76 km"""
QNQN08-QNQN31                ,15.12934,108.78553,15.12628,108.79764," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN08-QNQN31 - CSG # 1","2 km"""
QNQN31-QNQN2J                ,15.12628,108.79764,15.132932,108.795251," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN31-QNQN2J - CSG # 0","47 km"""
QNQN02-QNQN17                ,15.121807,108.768932,15.11357,108.77094," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNQN17 - CSG # 1","7 km"""
QNQN17-QNQN11                ,15.11357,108.77094,15.11464,108.78016," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN17-QNQN11 - CSG # 1","19 km"""
QNQN11-QNQN20                ,15.11464,108.78016,15.11272,108.7905," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN11-QNQN20 - CSG # 1","27 km"""
QNQN20-QNQN06                ,15.11272,108.7905,15.11804,108.79231," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN20-QNQN06 - CSG # 1","03 km"""
QNQN06-QNQN21                ,15.11804,108.79231,15.125751,108.793376," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN06-QNQN21 - CSG # 0","85 km"""
QNQN21-QNQN2J                ,15.125751,108.793376,15.132932,108.795251," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN21-QNQN2J - CSG # 1","97 km"""
QNST02-QNBS29                ,15.20067,108.79055,15.27477,108.78838," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST02-QNBS29 - CSG # 9","61 km"""
QNBS29-QNBS22                ,15.27477,108.78838,15.26892,108.81277," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS29-QNBS22 - CSG # 3","11 km"""
QNBS22-QNBS26                ,15.26892,108.81277,15.30152,108.82293," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS22-QNBS26 - CSG # 5","65 km"""
QNBS26-QNBS40                ,15.30152,108.82293,15.27563,108.85749," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS26-QNBS40 - CSG # 4","96 km"""
QNBS40-QNBS10                ,15.27563,108.85749,15.258455,108.874644," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS40-QNBS10 - CSG # 3","27 km"""
QNBS10-QNBS05                ,15.258455,108.874644,15.215572,108.916406," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS10-QNBS05 - CSG # 8","44 km"""
QNBS05-QNQN78                ,15.215572,108.916406,15.187291,108.885475," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS05-QNQN78 - CSG # 6","98 km"""
QNST02-QNQN90                ,15.20067,108.79055,15.20055,108.83577," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST02-QNQN90 - CSG # 8","41 km"""
QNQN90-QNQN81                ,15.20055,108.83577,15.18833,108.85438," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN90-QNQN81 - CSG # 5","56 km"""
QNQN81-QNQN78                ,15.18833,108.85438,15.187291,108.885475," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN81-QNQN78 - CSG # 9","24 km"""
QNST02-QNBS21                ,15.20067,108.79055,15.229375,108.846105," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST02-QNBS21 - CSG # 9","79 km"""
QNBS21-QNQN85                ,15.229375,108.846105,15.214391,108.884787," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS21-QNQN85 - CSG # 4","76 km"""
QNQN85-QNQN86                ,15.214391,108.884787,15.20268,108.89653," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN85-QNQN86 - CSG # 4","84 km"""
QNQN86-QNQN78                ,15.20268,108.89653,15.187291,108.885475," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN86-QNQN78 - CSG # 2","8 km"""
QNQN78-QNQN87                ,15.187291,108.885475,15.160321,108.88471," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN78-QNQN87 - CSG # 3","64 km"""
