Name,lat1,lon1,lat2,lon2,Desc
KHNT11-PC11a,12.19156601,109.168123,12.1757,109.1737,FO DT#MBF#KHNT11-KHNTMA01
KHNT93-PC08 csc,12.252422,109.182848,12.24904,109.1841,FO DT#MBF#KHNT93-KHNT05
KHNT67-Nhà nghỉ dưỡng 378 BCA,12.2646877,109.199419,12.25676,109.1976,FO DT#MBF#KHNT67-KHNT1N
KHNT41-PK02 cs1,12.2870174,109.1876142,12.27875,109.1889,FO DT#MBF#KHNT41-KHNT94
KHNT15-Nhà nghỉ dưỡng 378 BCA,12.28866901,109.202595,12.25676,109.1976,FO DT#MBF#KHNT15-KHNT1N
KHNT4I-PK02 cs1,12.2737701,109.17512,12.27875,109.1889,FO DT#MBF#KHNT4I-KHNT94
KHNT2D-Bắc Nha Trang,12.2847349,109.1917036,12.28234,109.1981,FO DT#MBF#KHNT2D-KHNT88
KHNT45-PC11a,12.16875001,109.19051,12.1757,109.1737,FO DT#MBF#KHNT45-KHNTMA01
KHNT3M-PC08 csc,12.24668245,109.1813815,12.24904,109.1841,FO DT#MBF#KHNT3M-KHNT05
KHNT6M-Bắc Nha Trang,12.3021418,109.1865379,12.28234,109.1981,FO DT#MBF#KHNT6M-KHNT88
KHNT6C-CATP Nha trang cũ,12.240993,109.195851,12.24647,109.1894,FO DT#MBF#KHNT6C-KHNT83
KHCL20-Cam An,11.97157901,109.0663101,11.96294,109.095,FO DT#MBF#KHCL20-KHCR27
KHCL61-Bắc Cam Ranh,12.02729,109.19345,11.9756,109.1961,FO DT#MBF#KHCL61-KHCR02
KHCL19-Cam Lâm,12.0805,109.1801,12.07444,109.1681,FO DT#MBF#KHCL19-KHCLMA01
KHCL62-Cam Lâm,12.0652,109.18471,12.07444,109.1681,FO DT#MBF#KHCL62-KHCLMA01
KHCL31-Cam Lâm,12.09833,109.18722,12.07444,109.1681,FO DT#MBF#KHCL31-KHCLMA01
KHDK49-Diên Điền,12.27073001,109.133294,12.27603,109.1203,FO DT#MBF#KHDK49-KHDK08
KHDK46-Suối Hiệp,12.2203638,109.0553323,12.22102,109.0838,FO DT#MBF#KHDK46-KHDK06
KHDK14-Diên Khánh,12.2489,109.1027,12.2563,109.0941,FO DT#MBF#KHDK14-KHDKMA01
KHNH59-Tân Định,12.50549,109.12846,12.48945,109.1137,FO DT#MBF#KHNH59-KHNH12
KHNH23-Hòa Thắng,12.45234,109.11297,12.48016,109.1325,FO DT#MBF#KHNH23-KHNH10
KHNH24-Tân Định,12.48512,109.13401,12.48945,109.1137,FO DT#MBF#KHNH24-KHNH12
KHNH15-Đông Ninh Hòa,12.56971,109.23236,12.55549,109.2176,FO DT#MBF#KHNH15-KHNH32
KHNH64-Tân Định,12.49165,109.12901,12.48945,109.1137,FO DT#MBF#KHNH64-KHNH12
KHNH31-Hòa Thắng,12.46365,109.14001,12.48016,109.1325,FO DT#MBF#KHNH31-KHNH10
KHNT44-PK02 cs2,12.3646482,109.1943059,12.33893,109.1952,FO DT#MBF#KHNT44-KHNT13
KHNH13-PK02 cs2,12.38523,109.19578,12.33893,109.1952,FO DT#MBF#KHNH13-KHNT13
KHNH62-Tây Ninh Hòa,12.54099,109.01055,12.54083,109.0075,FO DT#MBF#KHNH62-KHNH06
KHNH43-Tây Ninh Hòa,12.54399,109.05504,12.54083,109.0075,FO DT#MBF#KHNH43-KHNH06
KHVN51-Vạn Ninh,12.71461,109.24381,12.69077,109.2209,FO DT#MBF#KHVN51-KHVN04
KHVN20-Tu Bông,12.77881,109.31663,12.77881,109.3127,FO DT#MBF#KHVN20-KHVN03
KHVN43-Tu Bông,12.78391,109.30672,12.77881,109.3127,FO DT#MBF#KHVN43-KHVN03
KHNT6I-PC07,12.2375943,109.1908277,12.2391,109.1866,FO DT#MBF#KHNT6I-KHNT90
KHNT3P-PA08,12.23581801,109.180924,12.24755,109.19,FO DT#MBF#KHNT3P-KHNT25
KHNT5U-PC08 (xử lý vi phạm),12.25155679,109.1888294,12.24807,109.1858,FO DT#MBF#KHNT5U-KHNT60
KHDK22-Diên Lâm,12.23889,109.0079,12.26904,109.0334,FO DT#MBF#KHDK22-KHDK25
KHNH65-Ninh Hòa,12.48371,109.11364,12.50973,109.1375,FO DT#MBF#KHNH65-KHNH54
KHNT2W-PK02 cs1,12.2799491,109.1901313,12.27875,109.1889,FO DT#MBF#KHNT2W-KHNT94
KHNT69-PA06 cs2,12.2411401,109.1602201,12.23647,109.1846,FO DT#MBF#KHNT69-KHNT55
KHNT1T-PC08 (xử lý vi phạm),12.250493,109.186816,12.24807,109.1858,FO DT#MBF#KHNT1T-KHNT60
KHNT12-CATP Nha trang cũ,12.240014,109.18822,12.24647,109.1894,FO DT#MBF#KHNT12-KHNT83
KHNT2V-Tây Nha Trang,12.25527898,109.1898043,12.25114,109.1864,FO DT#MBF#KHNT2V-KHNT17
KHNT5R-Tây Nha Trang,12.2540433,109.187305,12.25114,109.1864,FO DT#MBF#KHNT5R-KHNT17
KHNT58-Tây Nha Trang,12.26105301,109.1916,12.25114,109.1864,FO DT#MBF#KHNT58-KHNT17
KHNT2Z-PC06,12.24204011,109.1890011,12.24753,109.1896,FO DT#MBF#KHNT2Z-KHNT84
17KH025-Nhà nghỉ dưỡng 378 BCA,12.267365,109.2033013,12.25676,109.1976,FO DT#MBF#17KH025-KHNT1N
KHKV10-Bắc Khánh Vĩnh,12.34991,108.97801,12.35885,108.9607,FO DT#MBF#KHKV10-KHKV05
KHKV25-Bắc Khánh Vĩnh,12.38485,108.95519,12.35885,108.9607,FO DT#MBF#KHKV25-KHKV05
KHKV23-Bắc Khánh Vĩnh,12.37577,108.93669,12.35885,108.9607,FO DT#MBF#KHKV23-KHKV05
KHDK03-Diên Lâm,12.2453,109.0412,12.26904,109.0334,FO DT#MBF#KHDK03-KHDK25
KHNT3O-Bắc Nha Trang,12.298586,109.2104356,12.28234,109.1981,FO DT#MBF#KHNT3O-KHNT88
KHDK30-Diên Điền,12.27802,109.12975,12.27603,109.1203,FO DT#MBF#KHDK30-KHDK08
KHVN44-Đại Lãnh,12.80120101,109.352844,12.80321,109.3338,FO DT#MBF#KHVN44-KHVN55
KHVN18-Đại Lãnh,12.77596,109.35836,12.80321,109.3338,FO DT#MBF#KHVN18-KHVN55
KHVN28-Đại Lãnh,12.83621,109.36243,12.80321,109.3338,FO DT#MBF#KHVN28-KHVN55
KHCR26-Cam Phước Đông,11.92448001,109.127283,11.94161,109.1131,FO DT#MBF#KHCR26-KHCR47
KHCR70-Cam Phước Đông,11.95555662,109.1041677,11.94161,109.1131,FO DT#MBF#KHCR70-KHCR47
KHNH95-Trạm CSGT Ninh An cũ,12.54265,109.16408,12.53169,109.1604,FO DT#MBF#KHNH95-KHNH20
KHNT8P-CATP Nha trang cũ,12.239122,109.189766,12.24647,109.1894,FO DT#MBF#KHNT8P-KHNT83
KHNT8V-PC11a,12.197886,109.166918,12.1757,109.1737,FO DT#MBF#KHNT8V-KHNTMA01
KHNT8D-PC02,12.21947601,109.204197,12.21899,109.2043,FO DT#MBF#KHNT8D-KHNT4D
KHNT8B-Nhà nghỉ dưỡng 378 BCA,12.26741,109.20332,12.25676,109.1976,FO DT#MBF#KHNT8B-KHNT1N
KHNT57-PC02,12.2145994,109.2017903,12.21899,109.2043,FO DT#MBF#KHNT57-KHNT4D
KHNT8F-PA08,12.241556,109.177042,12.24755,109.19,FO DT#MBF#KHNT8F-KHNT25
QTTP35-TT2 Quảng Trị,16.810113,107.146725,16.79036,107.1043,FO thuê#VNPT#QTTP35-QTDH14
QTCL02-TT2 Quảng Trị,16.74525,106.9641,16.79036,107.1043,FO thuê#VNPT#QTCL02-QTDH14
Trung tâm sát hạch lái xe-TT2 Quảng Trị,16.79029,107.091,16.79036,107.1043,FO thuê#VNPT#QTDH50-QTDH14
TX Quảng Trị-TT2 Quảng Trị,16.73942,107.1883,16.79036,107.1043,FO thuê#CMC#QTQT09-QTDH14
QTTP23-TT2 Quảng Trị,16.79871,107.1613,16.79036,107.1043,FO thuê#CMC#QTTP23-QTDH14
QTCL20-Hiếu Giang,16.811,107.05531,16.80435,107.0406,FO thuê#VNPT#QTCL20-QTCL13
QTCL17-Hiếu Giang,16.81839,107.03923,16.80435,107.0406,FO thuê#VNPT#QTCL17-QTCL13
QTGL42-Cửa Việt,16.901341,107.172741,16.90575,107.1769,FO thuê#VNPT#QTGL42-QTGL03
QTDH10-Hiếu Giang,16.81659,107.07734,16.80435,107.0406,FO thuê#VNPT#QTDH10-QTCL13
Hiếu Giang-Cam Lộ,16.80435,107.0406,16.80733,106.9927,FO thuê#VNPT#QTCL13-QTCL34
VNPOST Lương An-Cửa Việt,16.81594,107.1106,16.90575,107.1769,FO thuê#VNPT#VNPOST Lương An-QTGL03
Cửa Việt-QTGL15,16.90575,107.1769,16.96674,107.13804,FO thuê#VNPT#QTGL03-QTGL15
QTGL15-Bến Hải,16.96674,107.13804,16.98909,107.1067,FO thuê#VNPT#QTGL15-QTGL12
Bến Hải-QTGL44,16.98909,107.1067,16.9664,107.06918,FO thuê#VNPT#QTGL12-QTGL44
QTCL08-Cam Lộ,16.82654,107.00301,16.80733,106.9927,FO thuê#VNPT#QTCL08-QTCL34
Cam Lộ-QTCL09,16.80733,106.9927,16.79332,106.96828,FO thuê#VNPT#QTCL34-QTCL09
TP Đông Hà-QTDH08,16.81566,107.1054,16.80622,107.10414,FO thuê#VNPT#QTDH17-QTDH08
QTTP08-Hải Lăng,16.88189,107.2065,16.69184,107.2455,FO thuê#CMC#QTTP08-QTHL25
Hải Lăng-TX Quảng Trị,16.69184,107.2455,16.73942,107.1883,FO thuê#CMC#QTHL25-QTQT09
QTHL22-Mỹ Thủy,16.77698,107.32986,16.72653,107.335,FO thuê#CMC#QTHL22-QTHL10
Mỹ Thủy-Hải Lăng,16.72653,107.335,16.69184,107.2455,FO thuê#CMC#QTHL10-QTHL25
"Hải Lăng-Phòng PC07, Đội PCCC khu vực Hải lăng",16.69184,107.2455,16.71074,107.2445,FO thuê#CMC#QTHL25-QTHL03
"Phòng PC07, Đội PCCC khu vực Hải lăng-QTHL17",16.71074,107.2445,16.7426,107.2784,FO thuê#CMC#QTHL03-QTHL17
QTHL17-Triệu Cơ,16.7426,107.2784,16.76343,107.2432,FO thuê#CMC#QTHL17-QTTP05
Triệu Cơ-Vĩnh Định,16.76343,107.2432,16.7645,107.224,FO thuê#CMC#QTTP05-QTHL19
Vĩnh Định-TX Quảng Trị,16.7645,107.224,16.73942,107.1883,FO thuê#CMC#QTHL19-QTQT09
Hải Lăng-QTHL06,16.69184,107.2455,16.66435,107.27957,FO thuê#CMC#QTHL25-QTHL06
QTHL12-TX Quảng Trị,16.7409,107.19352,16.73942,107.1883,FO thuê#CMC#QTHL12-QTQT09
Hải Lăng-QTHL28,16.69184,107.2455,16.69882,107.26566,FO thuê#CMC#QTHL25-QTHL28
QTHL28-Hải Lăng,16.69882,107.26566,16.69184,107.2455,FO thuê#CMC#QTHL28-QTHL05
Hải Lăng-TX Quảng Trị,16.69184,107.2455,16.73942,107.1883,FO thuê#CMC#QTHL05-QTQT09
QTTP21-TX Quảng Trị,16.772,107.18918,16.73942,107.1883,FO thuê#CMC#QTTP21-QTQT09
QTTP47-Ái Tử,16.81954,107.17156,16.791,107.1727,FO thuê#CMC#QTTP47-QTTP10
Ái Tử-QTQT05,16.791,107.1727,16.74284,107.1853,FO thuê#CMC#QTTP10-QTQT05
QTQT05-TX Quảng Trị,16.74284,107.1853,16.73942,107.1883,FO thuê#CMC#QTQT05-QTQT09
"QTTP48-Phòng PC07, Đội PCCC khu vực 5",16.79406,107.2448,16.75634,107.1986,FO thuê#CMC#QTTP48-QTQT06
"Phòng PC07, Đội PCCC khu vực 5-TX Quảng Trị",16.75634,107.1986,16.73942,107.1883,FO thuê#CMC#QTQT06-QTQT09
TX Quảng Trị-QTQT03,16.73942,107.1883,16.74744,107.17837,FO thuê#CMC#QTQT09-QTQT03
QTQT03-TX Quảng Trị,16.74744,107.17837,16.73942,107.1883,FO thuê#CMC#QTQT03-QTQT09
QTHL50-Hải Lăng,16.72548,107.22768,16.69184,107.2455,FO thuê#CMC#QTHL50-QTHL05
QTDH56-Đông Hà,16.81538,107.09006,16.81241,107.0893,FO thuê#CMC#QTDH56-QTDH07
QTGL19-Cửa Việt,16.93446,107.16216,16.90575,107.1769,FO thuê#CMC#QTGL19-QTGL03
QTDH33-Phòng PH10 Bệnh xá Cơ sở 1 - Phía Nam,16.77582,107.11228,16.7889,107.1041,FO thuê#CMC#QTDH33-QTDH34
QTDH24-Trung tâm sát hạch lái xe,16.78979,107.0994,16.79029,107.091,FO thuê#CMC#QTDH24-QTDH50
QTDH52-Trung tâm sát hạch lái xe,16.78768,107.06597,16.79029,107.091,FO thuê#CMC#QTDH52-QTDH50
QTDH38-TP Đông Hà,16.81529,107.10029,16.81566,107.1054,FO thuê#CMC#QTDH38-QTDH17
QTDH60-Phòng PH10 Bệnh xá Cơ sở 1 - Phía Nam,16.791175,107.11464,16.7889,107.1041,FO thuê#CMC#QTDH60-QTDH34
QTDH61-PC11 (Trại tạm giam),16.802069,107.0926,16.80126,107.0875,FO thuê#CMC#QTDH61-QTDH04
QTGL20-Bến Hải,16.99723,107.1097,16.98909,107.1067,FO thuê#CMC#QTGL20-QTGL12
QTTP45-Ái Tử,16.78299,107.16666,16.791,107.1727,FO thuê#CMC#QTTP45-QTTP10
"Phòng PC07, Đội PCCC khu vực 5-QTQT02",16.75634,107.1986,16.76573,107.20434,FO thuê#CMC#QTQT06-QTQT02
Vĩnh Định-QTHL42,16.7645,107.224,16.76467,107.22041,FO thuê#CMC#QTHL19-QTHL42
QTTP20-Triệu Cơ,16.77247,107.2321,16.76343,107.2432,FO thuê#CMC#QTTP20-QTTP05
Triệu Cơ-QTHL43,16.76343,107.2432,16.77302,107.2656,FO thuê#CMC#QTTP05-QTHL43
QTHL34-Mỹ Thủy,16.73679,107.32397,16.72653,107.335,FO thuê#CMC#QTHL34-QTHL10
"QTQT10-Phòng PC07, Đội PCCC khu vực 5",16.74887,107.19196,16.75634,107.1986,FO thuê#CMC#QTQT10-QTQT06
QTHL04-Mỹ Thủy,16.75406,107.36818,16.72653,107.335,FO thuê#CMC#QTHL04-QTHL10
QTHL39-Hải Lăng,16.67688,107.30419,16.69184,107.2455,FO thuê#CMC#QTHL39-QTHL25
VNPOST Lương An-TT2 Quảng Trị,16.81594,107.1106,16.79036,107.1043,FO DT#MBF#VNPOST Lương An-QTDH14
QTCL_newsite1-TT2 Quảng Trị,16.8097,107.00179,16.79036,107.1043,FO DT#MBF#QTCL_newsite1-QTDH14
QTDH35-TT2 Quảng Trị,16.80033,107.10853,16.79036,107.1043,FO DT#MBF#QTDH35-QTDH14
QTDH32-TT2 Quảng Trị,16.80418,107.11417,16.79036,107.1043,FO DT#MBF#QTDH32-QTDH14
VNPOST Lương An-TP Đông Hà,16.81594,107.1106,16.81566,107.1054,FO DT#MBF#VNPOST Lương An-QTDH17
QTDH08-Phòng PH10 Bệnh xá Cơ sở 1 - Phía Nam,16.80622,107.10414,16.7889,107.1041,FO DT#MBF#QTDH08-QTDH34
Phòng PH10 Bệnh xá Cơ sở 1 - Phía Nam-TT2 Quảng Trị,16.7889,107.1041,16.79036,107.1043,FO DT#MBF#QTDH34-QTDH14
QTDH36-PC04/PA07,16.8189,107.09815,16.80926,107.0959,FO DT#MBF#QTDH36-QTDH05
PC04/PA07-TT2 Quảng Trị,16.80926,107.0959,16.79036,107.1043,FO DT#MBF#QTDH05-QTDH14
QTDH27-TT2 Quảng Trị,16.80727,107.09889,16.79036,107.1043,FO DT#MBF#QTDH27-QTDH14
QTDH09-Đông Hà,16.81988,107.090958,16.81241,107.0893,FO DT#MBF#QTDH09-QTDH07
Đông Hà-PC07,16.81241,107.0893,16.81325,107.0887,FO DT#MBF#QTDH07-QTDH19
PC07-PC11 (Trại tạm giam),16.81325,107.0887,16.80126,107.0875,FO DT#MBF#QTDH19-QTDH04
PC11 (Trại tạm giam)-Trung tâm sát hạch lái xe,16.80126,107.0875,16.79029,107.091,FO DT#MBF#QTDH04-QTDH50
QTCL01-Cam Lộ,16.80691,106.99367,16.80733,106.9927,FO DT#MBF#QTCL01-QTCL34
QTCL04-Cam Lộ,16.80247,107.02414,16.80733,106.9927,FO DT#MBF#QTCL04-QTCL34
QTTP37-TT2 Quảng Trị,16.781311,107.131571,16.79036,107.1043,FO DT#MBF#QTTP37-QTDH14
QTGL49-Bến Hải,16.9518,107.11288,16.98909,107.1067,FO DT#MBF#QTGL49-QTGL12
"QTVL06-Phòng PC07, Đội PCCC khu vực 3",17.06836,107.00447,17.07781,106.9983,FO DT#MBF#QTVL06-QTVL01
"QTVL22-Phòng PC07, Đội PCCC khu vực 3",17.09841,106.98224,17.07781,106.9983,FO DT#MBF#QTVL22-QTVL01
QTQT04-TX Quảng Trị,16.70533,107.16344,16.73942,107.1883,FO DT#MBF#QTQT04-QTQT09
Công an xã Trường Xuân-DGDS46,12.102472,107.654444,12.08581163,107.655618,FO thuê#VNPT#DGDS21-DGDS46
Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ)-DGDM01,12.447389,107.621694,12.449053,107.621491,FO thuê#VNPT#DGDM29-DGDM01
Công an xã Nam Dong-DGCJ11,12.650222,107.873528,12.626133,107.872822,FO thuê#VNPT#DGCJ01-DGCJ11
Cơ sở cai nghiện Ma Túy số 4 tỉnh Lâm Đồng-DGTD23,12.095351,107.481352,12.09035,107.50275,FO thuê#VNPT#DGTD05-DGTD23
Công an xã Đắk Mil-DGDM13,12.509472,107.749028,12.539398,107.787451,FO thuê#VNPT#DGDM07-DGDM13
Công an xã Quảng Khê-DGDG09,11.911861,107.791278,11.9186299,107.787172,FO thuê#VNPT#DGDG04-DGDG09
Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức-Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ),12.219056,107.477611,12.447389,107.621694,FO thuê#VNPT#DGTD24-DGDM29
Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ)-DGDS05,12.447389,107.621694,12.20324,107.63731,FO thuê#VNPT#DGDM29-DGDS05
Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp-Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức,12.007167,107.512917,12.219056,107.477611,FO thuê#VNPT#DGDL37-DGTD24
Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức-DGDS05,12.219056,107.477611,12.20324,107.63731,FO thuê#VNPT#DGTD24-DGDS05
Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức-DGDS11,12.219056,107.477611,12.290252,107.547573,FO thuê#VNPT#DGTD24-DGDS11
Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức-Phòng PC02 - Tổ địa bàn số 2,12.219056,107.477611,12.41197,107.580073,FO thuê#VNPT#DGTD24-DGDM34
Phòng PC02 - Tổ địa bàn số 2-DGDM17,12.41197,107.580073,12.44853,107.6097,FO thuê#VNPT#DGDM34-DGDM17
Phòng PC07 - Đội CC&CNCH khu vực 14-Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ),12.459472,107.613278,12.447389,107.621694,FO thuê#VNPT#DGDM23-DGDM29
Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ)-DGDM24,12.447389,107.621694,12.454767,107.636802,FO thuê#VNPT#DGDM29-DGDM24
Công an xã Đắk Mil-DGKN37,12.509472,107.749028,12.46132,107.74579,FO thuê#VNPT#DGDM07-DGKN37
Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ)-DGDM10,12.447389,107.621694,12.4540355,107.6563139,FO thuê#VNPT#DGDM29-DGDM10
Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức-DGDM15,12.219056,107.477611,12.356058,107.569135,FO thuê#VNPT#DGTD24-DGDM15
Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ)-Công an xã Đắk Sắk,12.447389,107.621694,12.428417,107.668556,FO thuê#VNPT#DGDM29-DGDM22
Công an xã Đắk Sắk-Công an xã Đắk Song,12.428417,107.668556,12.401083,107.6455,FO thuê#VNPT#DGDM22-DGDS30
Công an xã Đắk Song-DGDS07,12.401083,107.6455,12.358941,107.634483,FO thuê#VNPT#DGDS30-DGDS07
Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức-Công an xã Quảng Trực,12.219056,107.477611,12.263944,107.378,FO thuê#VNPT#DGTD24-DGTD04
Công an xã Quảng Trực-DGTD03,12.263944,107.378,12.247554,107.437643,FO thuê#VNPT#DGTD04-DGTD03
Đội CSGT Đường bộ số 4 - II (trụ sở công an thị trấn đức an)-DGDS05,12.254917,107.608667,12.20324,107.63731,FO thuê#VNPT#DGDS02-DGDS05
Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp-DGDL29,12.007167,107.512917,12.013514,107.490105,FO thuê#VNPT#DGDL37-DGDL29
Công an xã Quảng Tân-Cơ sở cai nghiện Ma Túy số 4 tỉnh Lâm Đồng,12.044639,107.490278,12.095351,107.481352,FO thuê#VNPT#DGTD11-DGTD05
Cơ sở cai nghiện Ma Túy số 4 tỉnh Lâm Đồng-DGTD09,12.095351,107.481352,12.18423,107.45027,FO thuê#VNPT#DGTD05-DGTD09
Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức-DGTD02,12.219056,107.477611,12.203897,107.48915,FO thuê#VNPT#DGTD24-DGTD02
Công an xã Trường Xuân-DGGN05,12.102472,107.654444,12.054203,107.680233,FO thuê#VNPT#DGDS21-DGGN05
Công an phường Bắc Gia Nghĩa-DGGN24,12.009,107.694556,12.017856,107.701146,FO thuê#PITC#DGGN15-DGGN24
Công an tỉnh Lâm Đồng - Trụ sở 2-DGGN31,12.02358,107.686,12.00736,107.68546,FO thuê#PITC#DGGN03-DGGN31
Công an Xã Nhân Cơ-DGDL03,11.981056,107.588278,11.984295,107.57251,FO thuê#PITC#DGDL19-DGDL03
Phòng PK02 - Tổ địa bàn số 2-Đồn CA KCN Nhân Cơ,11.982665,107.655628,11.975583,107.58175,FO thuê#PITC#DGGN07-DGDL05
Đồn CA KCN Nhân Cơ-DGDL30,11.975583,107.58175,12.00816,107.56442,FO thuê#PITC#DGDL05-DGDL30
Công an xã Quảng Tín-DGDL43,11.912556,107.398806,11.921551,107.416865,FO thuê#PITC#DGDL07-DGDL43
DGDM20-Công an xã Đắk Mil,12.501645,107.742265,12.509472,107.749028,FO thuê#VNPT#DGDM20-DGDM07
DGDM30-Công an xã Đắk Mil,12.520225,107.784118,12.509472,107.749028,FO thuê#VNPT#DGDM30-DGDM07
DGDM06-Phòng PC02 - Tổ địa bàn số 2,12.408278,107.586475,12.41197,107.580073,FO thuê#VNPT#DGDM06-DGDM34
DGDM09-Phòng PC02 - Tổ địa bàn số 2,12.435479,107.593103,12.41197,107.580073,FO thuê#VNPT#DGDM09-DGDM34
DGDS03-Đội CSGT Đường bộ số 4 - II (trụ sở công an thị trấn đức an),12.26043,107.61169,12.254917,107.608667,FO thuê#VNPT#DGDS03-DGDS02
DGCJ19-Công an xã Nam Dong,12.638553,107.852121,12.650222,107.873528,FO thuê#VNPT#DGCJ19-DGCJ01
DGTD21-Công an xã Quảng Trực,12.265241,107.36315,12.263944,107.378,FO thuê#VNPT#DGTD21-DGTD04
DGDS20-Công an xã Trường Xuân,12.13064,107.64932,12.102472,107.654444,FO thuê#VNPT#DGDS20-DGDS21
DGDS18-Công an xã Trường Xuân,12.10023,107.66409,12.102472,107.654444,FO thuê#VNPT#DGDS18-DGDS21
DGCJ25-Công an xã Nam Dong,12.67186,107.87318,12.650222,107.873528,FO thuê#VNPT#DGCJ25-DGCJ01
DGDM41-Công an xã Đắk Sắk,12.43345,107.650002,12.428417,107.668556,FO thuê#VNPT#DGDM41-DGDM22
DGDM19-Phòng PC02 - Tổ địa bàn số 2,12.392772,107.568466,12.41197,107.580073,FO thuê#VNPT#DGDM19-DGDM34
DGGN16-Phòng PK02 - Tổ địa bàn số 2,11.99441,107.66364,11.982665,107.655628,FO thuê#VNPT#DGGN16-DGGN07
DGGN32-Công an tỉnh Lâm Đồng - Trụ sở 2,12.00522,107.67665,12.02358,107.686,FO thuê#VNPT#DGGN32-DGGN03
DGGN33-Công an Xã Nhân Cơ,12.00955,107.60201,11.981056,107.588278,FO thuê#VNPT#DGGN33-DGDL19
DGDL10-Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp,11.974562,107.492285,12.007167,107.512917,FO thuê#VNPT#DGDL10-DGDL37
DGDL20-Công an Xã Nhân Cơ,11.976322,107.626216,11.981056,107.588278,FO thuê#VNPT#DGDL20-DGDL19
DGDL58-Phòng PK02 - Tổ địa bàn số 2,11.963813,107.636604,11.982665,107.655628,FO thuê#VNPT#DGDL58-DGGN07
DGGN14-Công an phường Đông Gia Nghĩa,11.9827263,107.7386505,11.959972,107.728583,FO thuê#VNPT#DGGN14-DGGN06
DGGN29-Công an phường Đông Gia Nghĩa,11.9920485,107.7628866,11.959972,107.728583,FO thuê#VNPT#DGGN29-DGGN06
DGDL45-Đồn CA KCN Nhân Cơ,11.9645,107.5874,11.975583,107.58175,FO thuê#VNPT#DGDL45-DGDL05
DGDL06-Công an Xã Nhân Cơ,11.9864873,107.6094646,11.981056,107.588278,FO thuê#VNPT#DGDL06-DGDL19
DG_DWDM_DKGGNA-Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức,12.002537,107.692318,12.219056,107.477611,FO thuê#VNPT#DG_DWDM_DKGGNA-DGTD24
DGDS05-Công an tỉnh Lâm Đồng - Trụ sở 2,12.20324,107.63731,12.02358,107.686,FO thuê#VNPT#DGDS05-DGGN03
DGDS05-Công an tỉnh Lâm Đồng - Trụ sở 2,12.20324,107.63731,12.02358,107.686,FO thuê#VNPT#DGDS05-DGGN03
DGDM17-Phòng PC07 - Đội CC&CNCH khu vực 14,12.44853,107.6097,12.459472,107.613278,FO thuê#VNPT#DGDM17-DGDM23
DGDM31-Công an xã Đắk Mil,12.477886,107.699519,12.509472,107.749028,FO thuê#VNPT#DGDM31-DGDM07
DGDM35-Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ),12.44234,107.63013,12.447389,107.621694,FO thuê#VNPT#DGDM35-DGDM29
DGDS08-Đội CSGT Đường bộ số 4 - II (trụ sở công an thị trấn đức an),12.3047125,107.5935425,12.254917,107.608667,FO thuê#VNPT#DGDS08-DGDS02
DGDL29-Công an xã Quảng Tân,12.013514,107.490105,12.044639,107.490278,FO thuê#VNPT#DGDL29-DGTD11
DGTD09-Trụ sở Công an xã Tuy Đức là trụ sở CAH Tuy Đức (cũ) - TTCMKV Tuy Đức,12.18423,107.45027,12.219056,107.477611,FO thuê#VNPT#DGTD09-DGTD24
DGDS17-Công an xã Trường Xuân,12.1482428,107.6394941,12.102472,107.654444,FO thuê#VNPT#DGDS17-DGDS21
DGGN13-Công an tỉnh Lâm Đồng - Trụ sở 2,12.033772,107.686682,12.02358,107.686,FO thuê#VNPT#DGGN13-DGGN03
